cycle,sample_type,time_elapsed,num_samples,parameter,delta,delta_trials,gt_sample_period,estimated_distribution
0,Gibbs,7.134015958006785,10x10,1e-05,1000000,0.4730246795484982
0,Token,52.22400770899549,10x10,1e-05,1000000,0.4730361578104501
0,Gibbs,5.681802250001056,20x20,0.0001,1500000,0.5345859621451104
0,Token,16.30144804200245,20x20,0.0001,1500000,0.5346868358544818
0,Gibbs,1.2324179999995977,50x50,0.001,2500000,0.4928969696969697
0,Token,49.81869458300207,50x50,0.001,2500000,0.49231801261817504
0,Gibbs,0.5796401250045164,10x10,1e-05,1000000,0.47302461899179366
0,Token,2.2887306250049733,10x10,1e-05,1000000,0.47302858413969523
0,Gibbs,2.1951958749996265,20x20,0.0001,1500000,0.5345997286295794
0,Token,6.158230875000299,20x20,0.0001,1500000,0.5346641887928298
0,Gibbs,13.091655666998122,50x50,0.001,2500000,0.49279538904899134
0,Token,108.03231650000089,50x50,0.001,2500000,0.49288270168230314
0,Gibbs,1.0946826660001534,10x10,1e-05,1000000,0.47303161810291383
0,Token,8.626120291999541,10x10,1e-05,1000000,0.4730267076892844
0,Gibbs,50.85533587499958,20x20,0.0001,1500000,0.5345711759504863
0,Token,3.7832285830008914,20x20,0.0001,1500000,0.534586354544318
0,Gibbs,0.8657174590043724,50x50,0.001,2500000,0.4928173913043478
0,Token,40.534529666998424,50x50,0.001,2500000,0.49300648950646153
0,Gibbs,1013.5899939169976,10x10,1e-05,1000000,0.4739876840082107
0,Token,5.8456634169997415,10x10,1e-05,1000000,0.473029601029601
0,Gibbs,0.4494403330027126,20x20,0.0001,1500000,0.5346688741721854
0,Token,7.90990862500621,20x20,0.0001,1500000,0.5345705250193311
0,Gibbs,20.406227667001076,50x50,0.001,2500000,0.4937785185185185
0,Token,119.52752933400188,50x50,0.001,2500000,0.49356844854758836
0,Gibbs,3.5468302920053247,10x10,1e-05,1000000,0.47302192564346995
0,Token,27.763482166003087,10x10,1e-05,1000000,0.4730290882485539
0,Gibbs,0.9762354579943349,20x20,0.0001,1500000,0.5345731707317073
0,Token,2.288222791001317,20x20,0.0001,1500000,0.5345604097948141
0,Gibbs,9.951657542005705,50x50,0.001,2500000,0.492815037593985
0,Token,27.755748374998802,50x50,0.001,2500000,0.4939874185660152
